review,recomend
"Resident Evil 4 offers a fantastically realised setting, suspenseful gameplay and is a testament to brilliant lowpoly modeling.\nThe sluggish camera movment will take some time getting used to but its really rewarding afterwards. While it keeps its colour pallette rather brown,sepia and greyish, its leveldesign is compelling enough to keep it visually interesting.\n\nResident Evil has always been horror themed but it has also always been over the top enough and populated with really entertaining characters to just be plain fun. Its not a boring heap of negativity as many other horror games can be.\nThis game will get ridicoulus and fantastical as time moves on but it builds its world slow enough for you to suspend your disbelief far enough that you are totally down with fighting 2 giant mutants over a lavalpool somewhere below a castle. :)\n\n...and after you finish the campaign which has really solid runtime, you get to play a few extra modes they threw in there for you.\n\nSo ya, recommendation! \n\nSPOILER TIPP: The bossfights can be a bit tedious, make sure to always invest in an RPG to take them down in practically one shot. :D",Recommended
"I LOVE RESIDENT EVIL 4. :D  Where do i start. From the get go you know your in for a treat. You go as leon kennedy a government agent sent to a mysterious aren in europe to rescue the presidents daughter. But when leon is introduced to the setting and local populace he realizes he is in for the most horrific mission of his life. From the hefty ganados to the hulking el gigante you realize that you are one man against an entire cult of crazed parasitic maniacs. You get to wield a variety of weapons to the simple pistol to the plaga vaporizing prl laser cannon. To accompany you is ashley as you lead her out of the rural area of outland villages, farms, old historical castles and even an isolated island out in the middle of nowhere. Along with leon and ashley you soon discover your not the only ones fighting the plaga infested poplulace as third world coverts start showing up and being surfaceing as the story goes along. To conclude resident evil 4 is one of the best games i have ever played it has stood the test of time to be the best survival horror out there and will forever be in my top ten best games i ever PLAYED.                         9.8/10 my favorite resident evil game to date",Recommended
One of my favorite games of all time.  It still sucks me in every time I play through it.,Recommended
"One of the greatest games of all times. Cool weapons tough enemies and some of the greatest bosses, turns more towards a call of duty game towards the later stages though but still amazing. \n\n9/10 would play again",Recommended
"Very dissapointed in the 21:9 support, just zooms in so lots of critical information is missing, using a mouse and keyboard seems akward, i had played an beaten the game many times on the wii version, this one, though much more visually pleasing, seems clunky and rough, never have been a fan of analog stick for aiming, wish there was a wiimote support.... may have been able to get away with an emulated wii version and been better off :(",Not Recommended
There is an fps issue with this game,Not Recommended
Resident evil 4 was a solid game from start to finish. The atmosphere had a good vibe of being spooky and when it had action packed moments it fit that role perfectly as well. The gameplay was solid and besides having to get used to the tank controlles at first was smooth. The characters were decently written and the voice acting was great to listen too. The HD textures were nice to look at and there was never a moment where something seemed to look out of place. Give this game an 8.5/10!,Recommended
Only 90s kids will remember this gamecube/ps2 classic.,Recommended
[h1]Pros:[/h1]\n+ Great graphics which still hold up to this day.\n+ Tactical gunplay and creative action set pieces.\n+ Has great replay value and additional content.\n\n[h1]Cons:[/h1]\n- Punishing tank controls are now definately dated.\n- Tedious weapon/item switching breaks the flow of combat.\n- The survival horror aspect was substituted for all-out action.,Recommended
I have played RE 4 on the ps2 and the PC \n\nThis remastered version is the best\nyou get HD graphics and the same wonderful gameplay.\n\nno difference in the story except for some added costume and weapon bonuses\n\noverall play it!,Recommended
"In terms of actual gameplay, this ranks as my favorite Resident Evil game.\n\nIt might take some getting used to, it might feel a bit clunky at first, and it has a certain element that's annoying at times (I'm looking at you, Ashley), but it's so, so worth it. It's one of my favorite games of all time and it's just a blast to play.\n\nPart of the game revolves around escorting a character called Ashley, so if you really hate that type of thing, you should know that right off the bat. It does get annoying at times. However, the game does cut you some slack here and there and it's not so difficult that you'll struggle all the time or anything, but it is worth mentioning for those who absolutely hate babysitting an NPC.\n\nUltimately, this game was the one that broke the mold and bridged the gap between pure survival horror and more shooty-tooty action horror type stuff - some of the things that illustrate this is the inventory management and the fact that you can't move and shoot at the same time, which adds to the tension and you can't just pick up every single thing you find. However, it's not as slow as the older games and the combat is much better, so there's a dash of the new line of Resident Evil games in there as well.\n\nOverall it's highly recommended, because despite its flaws it's one hell of a gaming experience.",Recommended
